feature,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
miRNA_204,45941331.25843404,8.368240291489299,2.891719041387104,2.8938635364365166,0.003805335039904383,0.009394420879763946
miRNA_499,4641.87964586634,-2.190423566087057,0.7599518509146354,-2.882318877769409,0.0039476001315132325,0.009702323878785855
miRNA_879,1585843.6090127693,-1.283511927187586,0.447505307205821,-2.868149062190364,0.0041288095857574675,0.010125196012966206
miRNA_384,1799.8492065821579,1.0854230225495696,0.3798220018899744,2.8577149747738715,0.004267034860787361,0.010417970322363844
miRNA_1041,3625.973080362661,1.0625026015063954,0.3840007441920459,2.766928495781816,0.005658716517050456,0.013694836909973312
miRNA_872,1472868.5183767977,-1.7515001025639345,0.6355739341606079,-2.755777114864083,0.005855288154992903,0.014108820695908826
miRNA_344,874.362107832885,1.3603996759448578,0.4951912792506538,2.7472205851514127,0.006010269648118295,0.014450778762649639
miRNA_93,37051.35945268691,-2.8201187698354753,1.0601486536464741,-2.660116352678872,0.007811366153808771,0.01865954852292117
miRNA_122,11944239.07760655,1.096533070985518,0.41364066990528287,2.650931474500819,0.008027012553189905,0.01909220620178072
miRNA_202,2396281134.639249,7.436754997177037,2.824783524395349,2.6326813835296954,0.008471377581717768,0.020105887565192816
miRNA_1189,15205.493872618661,1.03211351306047,0.39647316822440154,2.6032367276776207,0.009234816401218392,0.021870892804598592
miRNA_252,22228.548836091155,-2.0830009973091017,0.8038744652680238,-2.5912018446992193,0.009564137723397509,0.022506247493782224
miRNA_1370,5858290.15118487,1.1103703253645505,0.42946946991060386,2.585446470957946,0.009725297262689137,0.022836897606229693
miRNA_894,215368.85178077183,2.489983646501192,0.9897762748440979,2.5157035077380447,0.011879507184455285,0.027718850097062334
miRNA_233,326122.6208433317,-1.2579259252118908,0.5026566948088885,-2.502554801722392,0.012330053494532261,0.02870955613674249
miRNA_873,1407538.2927218082,-1.5441332982629061,0.6326277163728512,-2.440824608691096,0.014653769742037043,0.03390600279224471
miRNA_1353,1189.2944117660252,1.147257276125921,0.4778847343274897,2.400698732803038,0.016363802491925213,0.03762653961760766
